Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-44062;Русалчине джерело;Rusalchyne dzherelo;джерело;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 24’ 42""";"E 31° 16’ 33"""
Ф-32971;Тихонове;Tykhonove;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 24’ 46""";"E 32° 40’ 20"""
Ф-26533;Лисий;Lysyi;яр;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 24’ 5""";"E 31° 11’ 45"""
Ф-19397;Гадючка;Hadiuchka;урочище;Черкаська обл.;р-н Черкаський;"N 49° 24’ 50""";"E 31° 39’ 59"""
Ф-5007;Кустувате;Kustuvate;урочище;Черкаська обл.;р-н Черкаський;"N 49° 24’ 50""";"E 31° 43’ 12"""
Ф-18661;Водяне;Vodiane;балка;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 24’ 53""";"E 31° 24’ 42"""
Ф-15076;Розкопана;Rozkopana;курган;Черкаська обл.;Чорнобаївський р-н;"N 49° 24’ 6""";"E 32° 40’ 23"""
Ф-27224;Розкопана;Rozkopana;курган;Черкаська обл.;р-н Чорнобаївський;"N 49° 24’ 6""";"E 32° 40’ 23"""
Ф-31095;Сухе Озеро;Sukhe Ozero;урочище;Черкаська обл.;р-н Черкаський;"N 49° 24’ 8""";"E 31° 52’ 58"""
Ф-33613;Чернеча;Chernecha;гори;Черкаська обл.;р-н Черкаський;"N 49° 25’ 17""";"E 31° 40’ 50"""
Ф-24903;Насачевець;Nasachevets;балка;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 25’ 19""";"E 31° 26’ 48"""
Ф-35101;Верхнє;Verkhnie;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 25’ 23""";"E 32° 39’ 11"""
Ф-19172;Водонило;Vodonylo;урочище;Черкаська обл.;р-н Черкаський;"N 49° 25’ 34""";"E 31° 50’ 45"""
Ф-31893;Драбовщина;Drabovshchyna;урочище;Черкаська обл.;р-н Городищенський;"N 49° 25’ 35""";"E 31° 31’ 24"""
Ф-4999;Дубініна;Dubinina;урочище;Черкаська обл.;р-н Черкаський;"N 49° 25’ 36""";"E 31° 49’ 27"""
Ф-23123;Кремінка;Kreminka;урочище;Черкаська обл.;р-н Черкаський;"N 49° 25’ 51""";"E 31° 42’ 18"""
Ф-4898;Різане;Rizane;урочище;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 26’ 15""";"E 31° 11’ 37"""
Ф-910;Фоса;Fosa;потічок;Черкаська обл.;;"N 49° 26’ 30""";"E 31° 26’ 10"""
Ф-35287;Уланський;Ulanskyi;урочище;Черкаська обл.;Черкаська міськрада, р-н Черкаський;"N 49° 26’ 35""";"E 31° 53’ 52"""
Ф-24430;Мис;Mys;гори;Черкаська обл.;р-н Черкаський;"N 49° 26’ 37""";"E 31° 44’ 41"""
Ф-22195;Круглик;Kruhlyk;урочище;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 26’ 42""";"E 31° 12’ 40"""
Ф-23487;Імшан;Imshan;урочище;Черкаська обл.;р-н Черкаський;"N 49° 26’ 44""";"E 31° 33’ 9"""
Ф-4990;Глибова;Hlybova;урочище;Черкаська обл.;р-н Черкаський;"N 49° 26’ 51""";"E 31° 51’ 41"""
Ф-25004;Матвіївка;Matviivka;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 27’ 11""";"E 32° 39’ 58"""
Ф-4982;Вовчий Яр;Vovchyi Yar;урочище;Черкаська обл.;р-н Черкаський;"N 49° 27’ 13""";"E 31° 43’ 59"""
Ф-31465;Сливчина;Slyvchyna;гора;Черкаська обл.;р-н Черкаський;"N 49° 27’ 34""";"E 31° 45’ 58"""
Ф-25755;Литвинова;Lytvynova;урочище;Черкаська обл.;р-н Черкаський;"N 49° 27’ 52""";"E 31° 50’ 34"""
Ф-26002;Любчина;Liubchyna;гора;Черкаська обл.;р-н Черкаський;"N 49° 28’ 21""";"E 31° 45’ 35"""
Ф-13783;Нехворощ;Nekhvoroshch;річка;Черкаська обл., Київська обл.;;"N 49° 28’ 25""";"E 31° 2’ 5"""
Ф-4973;Буракове;Burakove;урочище;Черкаська обл.;р-н Черкаський;"N 49° 28’ 38""";"E 31° 32’ 21"""
Ф-20815;Давидова;Davydova;гори;Черкаська обл.;р-н Черкаський;"N 49° 28’ 4""";"E 31° 43’ 50"""
Ф-4928;Ситницьке;Sytnytske;урочище;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 28’ 40""";"E 31° 8’ 26"""
Ф-19979;Зірки;Zirky;яр;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 28’ 47""";"E 31° 12’ 6"""
Ф-19788;Дідова;Didova;гора;Черкаська обл.;р-н Черкаський;"N 49° 28’ 50""";"E 31° 46’ 38"""
Ф-37828;Кам'янка;Kamianka;ліс;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 28’ 6""";"E 31° 15’ 42"""
Ф-13726;Манахів Яр;Manakhiv Yar;балка;Черкаська обл.;р-н Чорнобаївський;"N 49° 29’ 12""";"E 32° 32’ 37"""
Ф-32999;Чернятині Яри;Cherniatyni Yary;урочище;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 29’ 13""";"E 31° 11’ 19"""
Ф-39317;Ірдинь;Irdyn;болото;Черкаська обл.;р-н Черкаський;"N 49° 29’ 13""";"E 31° 48’ 36"""
Ф-23547;Імшан;Imshan;урочище;Черкаська обл.;р-н Черкаський;"N 49° 29’ 25""";"E 31° 31’ 37"""
Ф-33647;Укат Гора;Ukat Hora;урочище;Черкаська обл.;р-н Черкаський;"N 49° 29’ 25""";"E 31° 45’ 44"""
Ф-13725;Баталій;Batalii;балка;Черкаська обл.;р-н Чорнобаївський;"N 49° 29’ 46""";"E 32° 34’ 0"""
Ф-20623;Клапове;Klapove;урочище;Черкаська обл.;р-н Жашківський;"N 49° 3’ 17""";"E 30° 11’ 45"""
Ф-31990;Ясинець;Yasynets;урочище;Черкаська обл.;р-н Маньківський;"N 49° 3’ 2""";"E 30° 13’ 52"""
Ф-15074;Рижанівська Могила;Ryzhanivska Mohyla;курган;Черкаська обл.;Звенигородський р-н;"N 49° 3’ 21""";"E 30° 42’ 40"""
Ф-27181;Рижанівська Могила;Ryzhanivska Mohyla;курган;Черкаська обл.;р-н Звенигородський;"N 49° 3’ 21""";"E 30° 42’ 40"""
Ф-32250;Чортова Гребля;Chortova Hreblia;балка;Черкаська обл.;р-н Маньківський;"N 49° 3’ 22""";"E 30° 15’ 57"""
Ф-23573;Крутий Яр;Krutyi Yar;балка;Черкаська обл.;р-н Шполянський;"N 49° 3’ 24""";"E 31° 26’ 28"""
Ф-21123;Дуби;Duby;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 3’ 25""";"E 30° 39’ 4"""
Ф-37822;Конельський;Konelskyi;ліс;Черкаська обл.;р-н Жашківський;"N 49° 3’ 28""";"E 30° 3’ 4"""
Ф-20687;Дорошенків Яр;Doroshenkiv Yar;балка;Черкаська обл.;р-н Шполянський;"N 49° 3’ 29""";"E 31° 27’ 15"""
Ф-17747;Дача Сочинська;Dacha Sochynska;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 3’ 38""";"E 31° 0’ 59"""
Ф-24139;Іванчик;Ivanchyk;урочище;Черкаська обл.;р-н Монастирищенський;"N 49° 3’ 38""";"E 29° 55’ 8"""
Ф-17374;Глибокий Яр;Hlybokyi Yar;балка;Черкаська обл.;р-н Чигиринський;"N 49° 3’ 39""";"E 32° 34’ 20"""
Ф-20300;Дишлєва;Dyshlieva;балка;Черкаська обл.;р-н Звенигородський;"N 49° 3’ 43""";"E 30° 43’ 37"""
Ф-16350;Барівщина;Barivshchyna;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 3’ 5""";"E 30° 49’ 51"""
Ф-17927;Ванінське;Vaninske;урочище;Черкаська обл.;р-н Маньківський;"N 49° 3’ 50""";"E 30° 13’ 41"""
Ф-903;Золотоноша;Zolotonosha;річка;Черкаська обл.;;"N 49° 30’ 15""";"E 32° 13’ 15"""
Ф-16413;Берлютіна;Berliutina;балка;Черкаська обл.;р-н Корсунь-Шевченківський;"N 49° 30’ 20""";"E 31° 10’ 55"""
Ф-906;Ірклій;Irklii;річка;Черкаська обл.;;"N 49° 30’ 40""";"E 32° 18’ 50"""
Ф-25966;Мала Борщевка;Mala Borshchevka;урочище;Черкаська обл.;р-н Черкаський;"N 49° 30’ 46""";"E 31° 34’ 53"""
Ф-16377;Баталей;Batalei;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 30’ 52""";"E 32° 34’ 2"""
Ф-15078;Вязова;Viazova;курган;Черкаська обл.;Чорнобаївський р-н;"N 49° 30’ 54""";"E 32° 37’ 34"""
Ф-19084;Вязова;Viazova;курган;Черкаська обл.;р-н Чорнобаївський;"N 49° 30’ 54""";"E 32° 37’ 34"""
Ф-4889;Яр Нестер;Yar Nester;урочище;Черкаська обл.;"р-н Корсунь-Шевченківський, р-н
Канівський";"N 49° 30’ 57""";"E 31° 11’ 39"""
Ф-35288;Макаряче;Makariache;урочище;Черкаська обл.;"р-н Золотоніський, р-н
Чорнобаївський";"N 49° 31’ 2""";"E 32° 8’ 51"""
Ф-22593;Козацька Гора;Kozatska Hora;урочище;Черкаська обл.;р-н Черкаський;"N 49° 31’ 24""";"E 31° 34’ 28"""
Ф-32917;Ягідне;Yahidne;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 31’ 26""";"E 32° 11’ 37"""
Ф-22830;Кругляк;Kruhliak;урочище;Черкаська обл.;р-н Черкаський;"N 49° 31’ 44""";"E 31° 36’ 55"""
Ф-25212;Міхнове;Mikhnove;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 31’ 51""";"E 32° 11’ 22"""
Ф-14759;Дмитрієва;Dmytriieva;курган;Черкаська обл.;Золотоніський р-н;"N 49° 31’ 59""";"E 32° 9’ 43"""
Ф-21351;Дмитрієва;Dmytriieva;курган;Черкаська обл.;р-н Золотоніський;"N 49° 31’ 59""";"E 32° 9’ 43"""
Ф-13781;Шелюжина;Sheliuzhyna;балка;Черкаська обл.;р-н Канівський;"N 49° 32’ 14""";"E 31° 10’ 20"""
Ф-17065;Боростянка;Borostianka;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 32’ 19""";"E 32° 8’ 35"""
Ф-15077;Журавка;Zhuravka;курган;Черкаська обл.;Чорнобаївський р-н;"N 49° 32’ 33""";"E 32° 38’ 14"""
Ф-21366;Журавка;Zhuravka;курган;Черкаська обл.;р-н Чорнобаївський;"N 49° 32’ 33""";"E 32° 38’ 14"""
Ф-13837;Просеред;Prosered;острови;Черкаська обл.;;"N 49° 32’ 4""";"E 31° 56’ 22"""
Ф-1533;Ірдинь;Irdyn;річка;Черкаська обл.;;"N 49° 32’ 41""";"E 31° 46’ 58"""
Ф-16773;Більки;Bilky;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 32’ 41""";"E 32° 32’ 14"""
Ф-35529;Високе;Vysoke;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 32’ 44""";"E 32° 44’ 35"""
Ф-5956;Мутихи;Mutykhy;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 32’ 45""";"E 32° 30’ 49"""
Ф-13723;Яр Журавчик;Yar Zhuravchyk;балка;Черкаська обл.;р-н Чорнобаївський;"N 49° 32’ 50""";"E 32° 37’ 10"""
Ф-19854;Драчеве;Dracheve;балка;Черкаська обл.;р-н Чорнобаївський;"N 49° 32’ 54""";"E 32° 17’ 48"""
Ф-13832;Аврумів;Avrumiv;острів;Черкаська обл.;;"N 49° 32’ 58""";"E 31° 51’ 11"""
Ф-16160;Белестіно;Belestino;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 33’ 16""";"E 32° 8’ 58"""
Ф-13833;Гетьманів;Hetmaniv;острів;Черкаська обл.;;"N 49° 33’ 19""";"E 31° 53’ 0"""
Ф-24793;Могила-Розкопана;Mohyla-Rozkopana;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 33’ 53""";"E 32° 18’ 21"""
Ф-17572;Глибока;Hlyboka;балка;Черкаська обл.;р-н Чорнобаївський;"N 49° 33’ 57""";"E 32° 37’ 5"""
Ф-20116;Кеперова;Keperova;балка;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 19""";"E 32° 16’ 32"""
Ф-17024;Бугри;Buhry;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 34’ 22""";"E 32° 4’ 1"""
Ф-912;Вільшанка;Vilshanka;річка;Черкаська обл.;;"N 49° 34’ 30""";"E 31° 47’ 50"""
Ф-13830;Чайковський;Chaikovskyi;острів;Черкаська обл.;;"N 49° 34’ 31""";"E 31° 48’ 57"""
Ф-5948;Чубарове;Chubarove;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 33""";"E 32° 43’ 33"""
Ф-4964;Кам'яна Дубина;Kamiana Dubyna;урочище;Черкаська обл.;р-н Черкаський;"N 49° 34’ 35""";"E 31° 42’ 59"""
Ф-905;Кропивна;Kropyvna;річка;Черкаська обл.;;"N 49° 34’ 37""";"E 32° 4’ 40"""
Ф-5076;Онисин Хутір;Onysyn Khutir;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 41""";"E 32° 18’ 25"""
Ф-31472;Сукове;Sukove;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 34’ 47""";"E 32° 10’ 32"""
Ф-19713;Дібровка;Dibrovka;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 52""";"E 32° 41’ 23"""
Ф-16449;Березове;Berezove;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 56""";"E 32° 40’ 16"""
Ф-26094;Мітьки;Mitky;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 57""";"E 32° 30’ 21"""
Ф-30755;Скоровістік;Skorovistik;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 34’ 9""";"E 32° 32’ 6"""
Ф-21445;Залісся;Zalissia;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 35’ 10""";"E 32° 3’ 6"""
Ф-5060;Кропив'янські Горби;Kropyvianski Horby;урочище;Черкаська обл.;"р-н Золотоніський, р-н
Чорнобаївський";"N 49° 35’ 11""";"E 32° 11’ 0"""
Ф-17010;Брилік;Brylik;урочище;Черкаська обл.;р-н Черкаський;"N 49° 35’ 13""";"E 31° 41’ 50"""
Ф-23448;Зруби;Zruby;урочище;Черкаська обл.;р-н Черкаський;"N 49° 35’ 2""";"E 31° 31’ 11"""
Ф-4943;Хатки;Khatky;урочище;Черкаська обл.;р-н Черкаський;"N 49° 35’ 22""";"E 31° 32’ 25"""
Ф-4949;Білка;Bilka;урочище;Черкаська обл.;р-н Черкаський;"N 49° 35’ 50""";"E 31° 37’ 20"""
Ф-4887;Злотникове;Zlotnykove;урочище;Черкаська обл.;р-н Канівський;"N 49° 35’ 53""";"E 31° 23’ 57"""
Ф-4955;Гнилий Бакай;Hnylyi Bakai;урочище;Черкаська обл.;р-н Черкаський;"N 49° 35’ 55""";"E 31° 41’ 20"""
Ф-25433;Нетеча;Netecha;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 36’ 0""";"E 32° 5’ 43"""
Ф-13757;Жидовиця;Zhydovytsia;балка;Черкаська обл.;"р-н Золотоніський, р-н
Чорнобаївський";"N 49° 36’ 10""";"E 32° 13’ 50"""
Ф-15080;Розкопана;Rozkopana;курган;Черкаська обл.;Золотоніський р-н;"N 49° 36’ 12""";"E 32° 10’ 51"""
Ф-27225;Розкопана;Rozkopana;курган;Черкаська обл.;р-н Золотоніський;"N 49° 36’ 12""";"E 32° 10’ 51"""
Ф-32668;Тамаровщина;Tamarovshchyna;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 36’ 37""";"E 32° 3’ 1"""
Ф-18869;Вовчі Яри;Vovchi Yary;урочище;Черкаська обл.;р-н Канівський;"N 49° 36’ 42""";"E 31° 18’ 7"""
Ф-15079;Сторожевня;Storozhevnia;курган;Черкаська обл.;Золотоніський р-н;"N 49° 36’ 55""";"E 32° 9’ 22"""
Ф-22524;Коробівські Сосни;Korobivski Sosny;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 36’ 8""";"E 31° 58’ 33"""
Ф-15081;Гостра;Hostra;курган;Черкаська обл.;Золотоніський р-н;"N 49° 37’ 11""";"E 32° 13’ 4"""
Ф-21921;Гостра;Hostra;курган;Черкаська обл.;р-н Золотоніський;"N 49° 37’ 11""";"E 32° 13’ 4"""
Ф-15082;Збороеська;Zboroeska;курган;Черкаська обл.;Золотоніський р-н;"N 49° 37’ 14""";"E 32° 7’ 41"""
Ф-23264;Збороеська;Zboroeska;курган;Черкаська обл.;р-н Золотоніський;"N 49° 37’ 14""";"E 32° 7’ 41"""
Ф-38136;Широке;Shyroke;болото;Черкаська обл.;р-н Черкаський;"N 49° 37’ 14""";"E 31° 32’ 53"""
Ф-30689;Стадниця;Stadnytsia;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 37’ 18""";"E 32° 0’ 25"""
Ф-25734;Лозовате;Lozovate;урочище;Черкаська обл.;р-н Черкаський;"N 49° 37’ 22""";"E 31° 42’ 15"""
Ф-5068;Побиванцева;Pobyvantseva;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 37’ 3""";"E 32° 1’ 53"""
Ф-21688;За Бродом;Za Brodom;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 37’ 42""";"E 32° 3’ 29"""
Ф-4876;Пастушки;Pastushky;урочище;Черкаська обл.;р-н Канівський;"N 49° 37’ 5""";"E 31° 22’ 12"""
Ф-13826;Плавучий;Plavuchyi;острів;Черкаська обл.;;"N 49° 37’ 54""";"E 31° 40’ 0"""
Ф-27706;Педорівка;Pedorivka;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 37’ 7""";"E 32° 11’ 24"""
Ф-5057;Діброва;Dibrova;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 38’ 10""";"E 32° 6’ 29"""
Ф-26239;Молодянки;Molodianky;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 38’ 13""";"E 31° 42’ 48"""
Ф-33539;Черкаська;Cherkaska;балка;Черкаська обл.;р-н Золотоніський;"N 49° 38’ 31""";"E 32° 7’ 49"""
Ф-28722;Оступ;Ostup;урочище;Черкаська обл.;р-н Черкаський;"N 49° 38’ 35""";"E 31° 37’ 33"""
Ф-907;Росава;Rosava;річка;Черкаська обл., Київська обл.;;"N 49° 38’ 5""";"E 31° 27’ 35"""
Ф-18921;Вільшанський Ліс;Vilshanskyi Lis;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 38’ 56""";"E 31° 58’ 25"""
Ф-13755;Іркліївська Долина;Irkliivska Dolyna;балка;Черкаська обл.;р-н Золотоніський;"N 49° 38’ 58""";"E 32° 13’ 20"""
Ф-17693;Деркачин Ліс;Derkachyn Lis;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 39’ 19""";"E 31° 55’ 34"""
Ф-25686;Лучки;Luchky;урочище;Черкаська обл.;р-н Канівський;"N 49° 39’ 26""";"E 31° 38’ 14"""
Ф-19461;Гай;Hai;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 39’ 43""";"E 31° 44’ 38"""
Ф-4938;Скляровів;Skliaroviv;урочище;Черкаська обл.;р-н Канівський;"N 49° 39’ 45""";"E 31° 38’ 15"""
Ф-33250;Човнове;Chovnove;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 39’ 53""";"E 31° 43’ 50"""
Ф-5830;Первомайське;Pervomaiske;урочище;Черкаська обл.;р-н Монастирищенський;"N 49° 4’ 1""";"E 29° 55’ 41"""
Ф-23735;Корчевка;Korchevka;урочище;Черкаська обл.;р-н Маньківський;"N 49° 4’ 11""";"E 30° 17’ 11"""
Ф-25913;Ліс-Довганівка;Lis-Dovhanivka;урочище;Черкаська обл.;р-н Монастирищенський;"N 49° 4’ 15""";"E 29° 48’ 43"""
Ф-22612;Кривомазів Яр;Kryvomaziv Yar;балка;Черкаська обл.;р-н Смілянський;"N 49° 4’ 2""";"E 31° 50’ 4"""
Ф-17376;Глибокий Яр;Hlybokyi Yar;урочище;Черкаська обл.;р-н Маньківський;"N 49° 4’ 24""";"E 30° 29’ 18"""
Ф-29439;Хутір;Khutir;балка;Черкаська обл.;р-н Звенигородський;"N 49° 4’ 27""";"E 30° 41’ 42"""
Ф-20744;Жолобок;Zholobok;урочище;Черкаська обл.;р-н Жашківський;"N 49° 4’ 32""";"E 30° 11’ 39"""
Ф-31561;Середній Шпиль;Serednii Shpyl;балка;Черкаська обл.;р-н Чигиринський;"N 49° 4’ 33""";"E 32° 33’ 51"""
Ф-32017;Хивричів Ліс;Khyvrychiv Lis;урочище;Черкаська обл.;р-н Кам'янський;"N 49° 4’ 37""";"E 32° 9’ 9"""
Ф-13773;Нагибайлів Яр;Nahybailiv Yar;балка;Черкаська обл.;р-н Смілянський;"N 49° 4’ 38""";"E 31° 50’ 25"""
Ф-28839;Орєшкова;Orieshkova;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 4’ 38""";"E 30° 46’ 21"""
Ф-5177;Опришкова;Opryshkova;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 4’ 4""";"E 30° 52’ 25"""
Ф-13774;Крутий Яр;Krutyi Yar;балка;Черкаська обл.;р-н Кам'янський;"N 49° 4’ 43""";"E 31° 55’ 55"""
Ф-22910;Ліс-Сироватка;Lis-Syrovatka;урочище;Черкаська обл.;р-н Монастирищенський;"N 49° 4’ 43""";"E 29° 46’ 13"""
Ф-28684;Пехівська Дача;Pekhivska Dacha;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 4’ 44""";"E 30° 33’ 29"""
Ф-35354;Замкова;Zamkova;гора;Черкаська обл.;р-н Чигиринський;"N 49° 4’ 45""";"E 32° 39’ 22"""
Ф-20862;Гарбузине;Harbuzyne;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 4’ 47""";"E 31° 13’ 50"""
Ф-31255;Смолярня;Smoliarnia;урочище;Черкаська обл.;р-н Чигиринський;"N 49° 4’ 55""";"E 32° 47’ 47"""
Ф-31993;Ясиновець;Yasynovets;балка;Черкаська обл.;р-н Звенигородський;"N 49° 4’ 55""";"E 30° 41’ 32"""
Ф-31989;Ясиневе;Yasyneve;урочище;Черкаська обл.;р-н Шполянський;"N 49° 4’ 58""";"E 31° 21’ 53"""
Ф-27203;Попів Кут;Popiv Kut;урочище;Черкаська обл.;р-н Канівський;"N 49° 40’ 18""";"E 31° 37’ 56"""
Ф-29596;Саранчивський;Saranchyvskyi;яр;Черкаська обл.;р-н Золотоніський;"N 49° 40’ 45""";"E 32° 8’ 43"""
Ф-29814;Солонці;Solontsi;балка;Черкаська обл.;Золотоніська міськрада;"N 49° 40’ 56""";"E 32° 5’ 6"""
Ф-27115;Ридванів Острів;Rydvaniv Ostriv;урочище;Черкаська обл.;р-н Канівський;"N 49° 40’ 7""";"E 31° 36’ 0"""
Ф-13855;Просеред;Prosered;острів;Черкаська обл.;;"N 49° 41’ 0""";"E 31° 36’ 26"""
Ф-25771;Кут;Kut;урочище;Черкаська обл.;р-н Канівський;"N 49° 41’ 14""";"E 31° 30’ 42"""
Ф-1521;Оріхівка;Orikhivka;річка;Черкаська обл.;;"N 49° 41’ 25""";"E 31° 37’ 12"""
Ф-24191;Криничин Яр;Krynychyn Yar;урочище;Черкаська обл.;р-н Канівський;"N 49° 41’ 49""";"E 31° 30’ 55"""
Ф-22617;Кривошлик;Kryvoshlyk;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 41’ 57""";"E 32° 5’ 3"""
Ф-19968;Княжа;Kniazha;гори;Черкаська обл.;р-н Канівський;"N 49° 43’ 1""";"E 31° 31’ 6"""
Ф-27846;Попівщина;Popivshchyna;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 43’ 23""";"E 31° 47’ 58"""
Ф-27168;Поділ;Podil;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 43’ 27""";"E 32° 0’ 14"""
Ф-33612;Чернеча;Chernecha;гори;Черкаська обл.;р-н Канівський;"N 49° 43’ 34""";"E 31° 31’ 13"""
Ф-25145;Мартинова;Martynova;курган;Черкаська обл.;р-н Чорнобаївський;"N 49° 43’ 39""";"E 32° 22’ 51"""
Ф-17573;Глибока;Hlyboka;балка;Черкаська обл.;р-н Золотоніський;"N 49° 43’ 8""";"E 32° 1’ 38"""
Ф-33915;Канівські гори;Kanivski hory;гори;Черкаська обл.;р-н Канівський;"N 49° 44’ 10""";"E 31° 37’ 10"""
Ф-901;Шандра;Shandra;річка;Черкаська обл., Київська обл.;;"N 49° 44’ 12""";"E 31° 13’ 40"""
Ф-24529;Морквина Лука;Morkvyna Luka;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 44’ 5""";"E 32° 4’ 33"""
Ф-25161;Могила Майдан;Mohyla Maidan;урочище;Черкаська обл.;р-н Чорнобаївський;"N 49° 44’ 5""";"E 32° 28’ 58"""
Ф-2618;Коврай;Kovrai;річка;Черкаська обл.;;"N 49° 44’ 50""";"E 31° 51’ 20"""
Ф-28462;Онацьке;Onatske;урочище;Черкаська обл.;р-н Золотоніський;"N 49° 44’ 50""";"E 31° 47’ 9"""
Ф-25458;Могила Ракова;Mohyla Rakova;курган;Черкаська обл.;р-н Золотоніський;"N 49° 46’ 24""";"E 32° 0’ 37"""
Ф-13729;Петрівська;Petrivska;балка;Черкаська обл.;р-н Золотоніський;"N 49° 46’ 25""";"E 32° 6’ 0"""
Ф-25467;Могила Ткаченкова;Mohyla Tkachenkova;курган;Черкаська обл.;р-н Золотоніський;"N 49° 47’ 0""";"E 32° 0’ 52"""
Ф-5990;Красне;Krasne;урочище;Черкаська обл.;р-н Канівський;"N 49° 47’ 36""";"E 31° 18’ 17"""
Ф-27397;Ревине Болото;Revyne Boloto;урочище;Черкаська обл.;р-н Канівський;"N 49° 49’ 7""";"E 31° 33’ 37"""
Ф-44861;Три криниці;Try krynytsi;джерело;Черкаська обл.;р-н Чигиринський;"N 49° 5’ 11""";"E 32° 32’ 32"""
Ф-22198;Круглик;Kruhlyk;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 5’ 12""";"E 31° 7’ 24"""
Ф-5158;Глибини;Hlybyny;урочище;Черкаська обл.;р-н Маньківський;"N 49° 5’ 16""";"E 30° 30’ 48"""
Ф-22765;Липняки;Lypniaky;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 5’ 19""";"E 30° 50’ 7"""
Ф-5477;Діброва;Dibrova;урочище;Черкаська обл.;р-н Кам'янський;"N 49° 5’ 19""";"E 32° 16’ 16"""
Ф-30661;Стрючок;Striuchok;урочище;Черкаська обл.;р-н Жашківський;"N 49° 5’ 22""";"E 30° 4’ 13"""
Ф-5170;Пехівська Дача;Pekhivska Dacha;урочище;Черкаська обл.;р-н Звенигородський;"N 49° 5’ 3""";"E 30° 37’ 14"""
Ф-31736;Чорнече;Chorneche;урочище;Черкаська обл.;р-н Шполянський;"N 49° 5’ 33""";"E 31° 20’ 8"""
Ф-5321;Селеківка;Selekivka;урочище;Черкаська обл.;р-н Смілянський;"N 49° 5’ 33""";"E 31° 53’ 49"""
Ф-22711;Котів Яр;Kotiv Yar;урочище;Черкаська обл.;р-н Шполянський;"N 49° 5’ 36""";"E 31° 28’ 54"""
Ф-23883;Криниця;Krynytsia;урочище;Черкаська обл.;р-н Чигиринський;"N 49° 5’ 43""";"E 32° 46’ 8"""
