Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-8569	Новоселівка	Novoselivka	урочище	Донецька обл.	р-н Тельманівський	"N 47° 23’ 21"""	"E 37° 48’ 8"""
Ф-8570	Вишневе	Vyshneve	урочище	Донецька обл.	р-н Тельманівський	"N 47° 20’ 50"""	"E 37° 53’ 20"""
Ф-8571	Долина	Dolyna	урочище	Донецька обл.	р-н Тельманівський	"N 47° 20’ 50"""	"E 37° 58’ 40"""
Ф-8573	Могила Висла	Mohyla Vysla	урочище	Донецька обл.	р-н Володарський	"N 47° 14’ 20"""	"E 36° 59’ 20"""
Ф-8578	Кам'яне	Kamiane	урочище	Донецька обл.	р-н Володарський	"N 47° 17’ 5"""	"E 37° 2’ 41"""
Ф-858	Самара	Samara	річка	"Донецька обл., Харківська обл.,
Дніпропетровська обл."		"N 48° 27’ 30"""	"E 35° 7’ 0"""
Ф-8582	Петрівка	Petrivka	урочище	Донецька обл.	р-н Володарський	"N 47° 18’ 5"""	"E 37° 12’ 21"""
Ф-8584	Семенівка	Semenivka	урочище	Донецька обл.	р-н Володарський	"N 47° 13’ 10"""	"E 37° 13’ 0"""
Ф-8586	Кам' януватське	Kamianuvatske	урочище	Донецька обл.	р-н Володарський	"N 47° 13’ 0"""	"E 37° 24’ 39"""
Ф-8588	Азовська Дача	Azovska Dacha	урочище	Донецька обл.	р-н Володарський	"N 47° 10’ 55"""	"E 37° 17’ 30"""
Ф-8634	Берестянка	Berestianka	урочище	Донецька обл.	р-н Новоазовський	"N 47° 16’ 10"""	"E 37° 54’ 40"""
Ф-8636	Івченко	Ivchenko	урочище	Донецька обл.	р-н Новоазовський	"N 47° 15’ 15"""	"E 37° 58’ 30"""
Ф-8637	Пелипаси	Pelypasy	урочище	Донецька обл.	р-н Новоазовський	"N 47° 12’ 25"""	"E 37° 53’ 50"""
Ф-8666	Олександрівське	Oleksandrivske	урочище	Донецька обл.	р-н Новоазовський	"N 47° 16’ 28"""	"E 38° 5’ 40"""
Ф-8669	Петрівське	Petrivske	урочище	Донецька обл.	р-н Новоазовський	"N 47° 13’ 30"""	"E 38° 2’ 20"""
Ф-8672	Шурупове	Shurupove	урочище	Донецька обл.	р-н Новоазовський	"N 47° 13’ 8"""	"E 38° 3’ 1"""
Ф-8676	Грушеве	Hrusheve	урочище	Донецька обл., Дніпропетровська обл.		"N 47° 58’ 28"""	"E 36° 35’ 5"""
Ф-8678	Червоний Кут	Chervonyi Kut	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 55’ 58"""	"E 36° 40’ 5"""
Ф-8684	Українка	Ukrainka	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 55’ 42"""	"E 36° 43’ 0"""
Ф-8685	Наливач	Nalyvach	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 54’ 10"""	"E 36° 59’ 18"""
Ф-8686	Межове	Mezhove	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 52’ 34"""	"E 36° 39’ 0"""
Ф-8688	Капустянка	Kapustianka	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 51’ 38"""	"E 36° 36’ 29"""
Ф-8692	Койбаш	Koibash	урочище	Донецька обл.	р-н Великоновосілківський	"N 47° 43’ 37"""	"E 36° 45’ 0"""
Ф-870	Вовча	Vovcha	річка	"Донецька обл., Дніпропетровська обл.,
Миколаївська обл."		"N 48° 38’ 20"""	"E 35° 41’ 29"""
Ф-875	Бик	Byk	річка	Донецька обл., Дніпропетровська обл.		"N 48° 27’ 0"""	"E 36° 23’ 0"""
